Gesture_record,Morph,Recording_number,Body_part,Contact_recipient,Lateral_use,Repetition
Gesture_record_57,Morph_11,Recording_number_2048,Body_part_10,Contact_recipient_2,NA,NA
Gesture_record_25,Morph_122,Recording_number_968,Body_part_16,Contact_recipient_3,Lateral_use_1,NA
Gesture_record_3,Morph_114,Recording_number_96,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_3,Morph_5,Recording_number_772,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_25,Morph_82,Recording_number_2996,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_3,Morph_5,Recording_number_976,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_61,Morph_62,Recording_number_1852,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_5,Morph_84,Recording_number_3045,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_57,Morph_19,Recording_number_1125,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_5,Morph_84,Recording_number_3203,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_23,Morph_94,Recording_number_2792,Body_part_10,NA,NA,NA
Gesture_record_23,Morph_94,Recording_number_2492,Body_part_10,NA,NA,NA
Gesture_record_23,Morph_94,Recording_number_3172,Body_part_10,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_2515,Body_part_12,NA,NA,NA
Gesture_record_61,Morph_62,Recording_number_787,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_65,Morph_21,Recording_number_1484,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_31,Morph_83,Recording_number_706,Body_part_12,NA,NA,NA
Gesture_record_18,Morph_96,Recording_number_777,Body_part_3,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_1739,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_1197,Body_part_12,NA,NA,NA
Gesture_record_18,Morph_111,Recording_number_2025,Body_part_17,NA,NA,NA
Gesture_record_65,NA,Recording_number_2866,Body_part_16,Contact_recipient_7,Lateral_use_1,NA
Gesture_record_73,Morph_91,Recording_number_1416,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_36,Morph_53,Recording_number_1979,Body_part_12,NA,NA,NA
Gesture_record_47,Morph_113,Recording_number_3193,Body_part_16,NA,NA,NA
Gesture_record_27,Morph_13,Recording_number_2278,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_1876,Body_part_12,NA,NA,NA
Gesture_record_49,Morph_118,Recording_number_630,Body_part_16,Contact_recipient_6,Lateral_use_1,Repetition_2
Gesture_record_42,Morph_92,Recording_number_134,Body_part_14,NA,NA,NA
Gesture_record_57,Morph_20,Recording_number_1831,Body_part_10,Contact_recipient_3,NA,NA
Gesture_record_57,Morph_20,Recording_number_1049,Body_part_10,Contact_recipient_3,NA,NA
Gesture_record_42,Morph_92,Recording_number_3170,Body_part_16,NA,NA,NA
Gesture_record_3,Morph_114,Recording_number_2111,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_73,Morph_91,Recording_number_1394,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_55,Morph_90,Recording_number_518,Body_part_12,NA,NA,NA
Gesture_record_43,Morph_93,Recording_number_3098,Body_part_16,NA,Lateral_use_2,Repetition_3
Gesture_record_73,Morph_91,Recording_number_2408,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_57,Morph_11,Recording_number_697,Body_part_10,Contact_recipient_2,NA,NA
Gesture_record_49,Morph_118,Recording_number_137,Body_part_16,Contact_recipient_6,Lateral_use_1,Repetition_2
Gesture_record_69,Morph_10,Recording_number_2390,Body_part_16,Contact_recipient_6,Lateral_use_2,Repetition_3
Gesture_record_1,Morph_51,Recording_number_434,Body_part_12,Contact_recipient_6,NA,NA
Gesture_record_36,Morph_53,Recording_number_1896,Body_part_12,NA,NA,NA
Gesture_record_42,Morph_92,Recording_number_104,Body_part_16,NA,NA,NA
Gesture_record_25,NA,Recording_number_2466,Body_part_5,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_61,Morph_62,Recording_number_2863,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_65,Morph_2,Recording_number_2883,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_31,Morph_83,Recording_number_3051,Body_part_12,NA,NA,NA
Gesture_record_25,Morph_78,Recording_number_2235,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_15,Morph_27,Recording_number_3004,Body_part_11,Contact_recipient_6,NA,NA
Gesture_record_42,Morph_92,Recording_number_2068,Body_part_16,NA,NA,NA
Gesture_record_5,Morph_14,Recording_number_2678,Body_part_10,Contact_recipient_4,NA,NA
Gesture_record_40,Morph_1,Recording_number_1520,Body_part_12,NA,NA,NA
Gesture_record_67,Morph_43,Recording_number_1631,Body_part_16,NA,Lateral_use_1,Repetition_2
Gesture_record_38,Morph_106,Recording_number_287,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_1526,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_3049,Body_part_12,NA,NA,NA
Gesture_record_38,Morph_106,Recording_number_2334,Body_part_12,NA,NA,NA
Gesture_record_42,Morph_92,Recording_number_188,Body_part_16,NA,NA,NA
Gesture_record_27,Morph_13,Recording_number_3147,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_117,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_534,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_1397,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_2045,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_423,Body_part_12,NA,NA,NA
Gesture_record_3,Morph_5,Recording_number_1340,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_40,Morph_1,Recording_number_1045,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_290,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2442,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2158,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_85,Recording_number_143,Body_part_16,Contact_recipient_2,NA,NA
Gesture_record_45,Morph_85,Recording_number_2902,Body_part_16,Contact_recipient_2,NA,NA
Gesture_record_28,Morph_38,Recording_number_2440,Body_part_14,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2405,Body_part_12,NA,NA,NA
Gesture_record_18,Morph_111,Recording_number_618,Body_part_11,NA,NA,NA
Gesture_record_45,Morph_85,Recording_number_2407,Body_part_2,Contact_recipient_2,NA,NA
Gesture_record_45,Morph_85,Recording_number_1971,Body_part_2,Contact_recipient_2,NA,NA
Gesture_record_45,Morph_85,Recording_number_1632,Body_part_16,Contact_recipient_2,NA,NA
Gesture_record_24,Morph_69,Recording_number_2299,Body_part_12,NA,NA,NA
Gesture_record_28,Morph_38,Recording_number_428,Body_part_14,NA,NA,NA
Gesture_record_68,Morph_54,Recording_number_1899,Body_part_16,NA,NA,NA
Gesture_record_45,Morph_85,Recording_number_1636,Body_part_16,Contact_recipient_2,NA,NA
Gesture_record_57,Morph_11,Recording_number_2614,Body_part_10,Contact_recipient_2,NA,NA
Gesture_record_24,Morph_69,Recording_number_1374,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1104,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2424,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1782,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1097,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2633,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1890,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_839,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2203,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_3145,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2864,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1127,Body_part_12,NA,NA,NA
Gesture_record_31,Morph_83,Recording_number_650,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_28,Recording_number_429,Body_part_2,Contact_recipient_7,NA,NA
Gesture_record_42,Morph_92,Recording_number_23,Body_part_14,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_725,Body_part_12,NA,NA,NA
Gesture_record_28,Morph_38,Recording_number_2367,Body_part_14,NA,NA,NA
Gesture_record_42,Morph_92,Recording_number_28,Body_part_16,NA,NA,NA
Gesture_record_64,Morph_102,Recording_number_2990,Body_part_16,NA,Lateral_use_1,Repetition_2
Gesture_record_24,Morph_69,Recording_number_1572,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2823,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_234,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1594,Body_part_12,NA,NA,NA
Gesture_record_18,Morph_111,Recording_number_2973,Body_part_7,NA,NA,NA
Gesture_record_33,Morph_6,Recording_number_263,Body_part_6,Contact_recipient_2,NA,NA
Gesture_record_27,Morph_13,Recording_number_1122,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_2499,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_72,Recording_number_1472,Body_part_2,Contact_recipient_6,NA,NA
Gesture_record_18,Morph_111,Recording_number_3039,Body_part_14,NA,NA,NA
Gesture_record_15,Morph_27,Recording_number_2943,Body_part_11,Contact_recipient_6,NA,NA
Gesture_record_24,Morph_69,Recording_number_2399,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1508,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_673,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_570,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_550,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2877,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_883,Body_part_12,NA,NA,NA
Gesture_record_72,Morph_74,Recording_number_414,Body_part_12,NA,NA,NA
Gesture_record_15,Morph_61,Recording_number_1596,Body_part_12,Contact_recipient_6,NA,NA
Gesture_record_36,Morph_53,Recording_number_3081,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_72,Recording_number_1974,Body_part_2,Contact_recipient_6,NA,NA
Gesture_record_25,Morph_122,Recording_number_1054,Body_part_16,Contact_recipient_3,Lateral_use_1,NA
Gesture_record_24,Morph_69,Recording_number_3097,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_2721,Body_part_12,NA,NA,NA
Gesture_record_73,Morph_91,Recording_number_2691,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_24,Morph_69,Recording_number_2097,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_583,Body_part_12,NA,NA,NA
Gesture_record_58,Morph_31,Recording_number_1218,Body_part_14,NA,Lateral_use_1,NA
Gesture_record_40,Morph_1,Recording_number_2893,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1894,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2724,Body_part_12,NA,NA,NA
Gesture_record_40,Morph_1,Recording_number_898,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1973,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2305,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2422,Body_part_12,NA,NA,NA
Gesture_record_68,Morph_54,Recording_number_261,Body_part_16,NA,NA,NA
Gesture_record_45,Morph_80,Recording_number_1633,Body_part_16,Contact_recipient_6,NA,NA
Gesture_record_24,Morph_69,Recording_number_283,Body_part_12,NA,NA,NA
Gesture_record_47,NA,Recording_number_2955,Body_part_4,NA,NA,NA
Gesture_record_28,Morph_38,Recording_number_909,Body_part_14,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2282,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2324,Body_part_12,NA,NA,NA
Gesture_record_18,Morph_111,Recording_number_2710,Body_part_7,NA,NA,NA
Gesture_record_15,NA,Recording_number_567,Body_part_9,Contact_recipient_6,NA,NA
Gesture_record_24,Morph_69,Recording_number_2326,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_55,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1113,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2126,Body_part_12,NA,NA,NA
Gesture_record_28,Morph_38,Recording_number_2393,Body_part_14,NA,NA,NA
Gesture_record_25,Morph_81,Recording_number_979,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_42,Morph_92,Recording_number_3050,Body_part_16,NA,NA,NA
Gesture_record_48,Morph_64,Recording_number_2840,Body_part_16,NA,Lateral_use_2,Repetition_3
Gesture_record_28,Morph_38,Recording_number_404,Body_part_14,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2922,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2503,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2762,Body_part_12,NA,NA,NA
Gesture_record_3,Morph_5,Recording_number_3023,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_42,Morph_92,Recording_number_1173,Body_part_16,NA,NA,NA
Gesture_record_45,NA,Recording_number_2463,Body_part_16,Contact_recipient_4,NA,NA
Gesture_record_42,Morph_92,Recording_number_1551,Body_part_16,NA,NA,NA
Gesture_record_3,Morph_5,Recording_number_1038,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_73,Morph_91,Recording_number_1864,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_49,Morph_29,Recording_number_1515,Body_part_16,Contact_recipient_6,Lateral_use_2,Repetition_2
Gesture_record_30,Morph_119,Recording_number_3007,Body_part_12,NA,NA,NA
Gesture_record_46,NA,Recording_number_1105,Body_part_15,NA,Lateral_use_1,Repetition_2
Gesture_record_24,Morph_69,Recording_number_1475,Body_part_12,NA,NA,NA
Gesture_record_28,Morph_38,Recording_number_1881,Body_part_14,NA,NA,NA
Gesture_record_8,Morph_126,Recording_number_2655,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_36,Morph_53,Recording_number_1840,Body_part_12,NA,NA,NA
Gesture_record_8,Morph_88,Recording_number_584,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_8,Morph_88,Recording_number_1693,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_8,Morph_88,Recording_number_3167,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_40,Morph_1,Recording_number_1480,Body_part_12,NA,NA,NA
Gesture_record_36,Morph_53,Recording_number_479,Body_part_12,NA,NA,NA
Gesture_record_61,Morph_62,Recording_number_2501,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_18,Morph_96,Recording_number_2930,Body_part_3,NA,NA,NA
Gesture_record_8,Morph_88,Recording_number_401,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_49,Morph_99,Recording_number_1209,Body_part_16,Contact_recipient_7,Lateral_use_2,Repetition_3
Gesture_record_24,Morph_69,Recording_number_2862,Body_part_12,NA,NA,NA
Gesture_record_38,Morph_106,Recording_number_1660,Body_part_12,NA,NA,NA
Gesture_record_61,Morph_62,Recording_number_1013,Body_part_14,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_73,Morph_91,Recording_number_2248,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_27,Morph_13,Recording_number_3122,Body_part_12,NA,NA,NA
Gesture_record_30,Morph_119,Recording_number_1091,Body_part_12,NA,NA,NA
Gesture_record_57,Morph_11,Recording_number_183,Body_part_10,Contact_recipient_2,NA,NA
Gesture_record_24,Morph_69,Recording_number_485,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_72,Recording_number_3083,Body_part_2,Contact_recipient_6,NA,NA
Gesture_record_42,Morph_92,Recording_number_2831,Body_part_16,NA,NA,NA
Gesture_record_45,Morph_80,Recording_number_1492,Body_part_16,Contact_recipient_6,NA,NA
Gesture_record_45,Morph_80,Recording_number_1688,Body_part_16,Contact_recipient_6,NA,NA
Gesture_record_57,Morph_20,Recording_number_2053,Body_part_10,Contact_recipient_3,NA,NA
Gesture_record_25,Morph_75,Recording_number_2201,Body_part_2,Contact_recipient_3,Lateral_use_1,NA
Gesture_record_24,Morph_69,Recording_number_2088,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_3169,Body_part_12,NA,NA,NA
Gesture_record_45,NA,Recording_number_2817,Body_part_9,Contact_recipient_6,NA,NA
Gesture_record_5,Morph_84,Recording_number_781,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_5,Morph_84,Recording_number_1931,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_5,Morph_84,Recording_number_1586,Body_part_10,Contact_recipient_6,NA,NA
Gesture_record_25,NA,Recording_number_149,Body_part_9,Contact_recipient_6,NA,NA
Gesture_record_25,Morph_78,Recording_number_2690,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_43,Morph_93,Recording_number_2809,Body_part_16,NA,Lateral_use_2,Repetition_3
Gesture_record_25,Morph_78,Recording_number_1658,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_49,Morph_99,Recording_number_1483,Body_part_16,Contact_recipient_6,Lateral_use_2,Repetition_3
Gesture_record_28,Morph_38,Recording_number_1771,Body_part_14,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_2495,Body_part_12,NA,NA,NA
Gesture_record_24,Morph_69,Recording_number_1752,Body_part_12,NA,NA,NA
Gesture_record_31,Morph_83,Recording_number_856,Body_part_12,NA,NA,NA
Gesture_record_45,Morph_28,Recording_number_1063,Body_part_16,Contact_recipient_3,NA,NA
Gesture_record_31,Morph_83,Recording_number_645,Body_part_12,NA,NA,NA
Gesture_record_23,Morph_94,Recording_number_775,Body_part_10,NA,NA,NA
Gesture_record_8,Morph_126,Recording_number_1146,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_65,Morph_21,Recording_number_3024,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_18,Morph_96,Recording_number_1042,Body_part_3,NA,NA,NA
Gesture_record_25,Morph_122,Recording_number_224,Body_part_16,Contact_recipient_3,Lateral_use_1,NA
Gesture_record_28,Morph_38,Recording_number_306,Body_part_14,NA,NA,NA
Gesture_record_25,Morph_82,Recording_number_60,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_23,Morph_94,Recording_number_1969,Body_part_10,NA,NA,NA
Gesture_record_3,Morph_124,Recording_number_741,Body_part_15,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_25,Morph_122,Recording_number_107,Body_part_16,Contact_recipient_3,Lateral_use_1,NA
Gesture_record_18,Morph_100,Recording_number_1821,Body_part_5,NA,NA,NA
Gesture_record_18,Morph_96,Recording_number_3152,Body_part_3,NA,NA,NA
Gesture_record_41,Morph_42,Recording_number_1384,Body_part_2,Contact_recipient_2,NA,NA
Gesture_record_25,Morph_63,Recording_number_1995,Body_part_16,Contact_recipient_7,Lateral_use_1,NA
Gesture_record_49,Morph_116,Recording_number_2021,Body_part_16,Contact_recipient_7,Lateral_use_1,Repetition_3
Gesture_record_49,Morph_116,Recording_number_2879,Body_part_16,Contact_recipient_7,Lateral_use_1,Repetition_3
Gesture_record_3,Morph_114,Recording_number_920,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_25,Morph_78,Recording_number_1503,Body_part_16,Contact_recipient_6,Lateral_use_1,NA
Gesture_record_3,Morph_124,Recording_number_2379,Body_part_15,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_18,Morph_111,Recording_number_2772,Body_part_14,NA,NA,NA
Gesture_record_42,Morph_92,Recording_number_937,Body_part_16,NA,NA,NA
Gesture_record_18,Morph_100,Recording_number_548,Body_part_5,NA,NA,NA
Gesture_record_23,Morph_94,Recording_number_785,Body_part_10,NA,NA,NA
Gesture_record_3,Morph_5,Recording_number_563,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_3,Morph_5,Recording_number_2687,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_3,Morph_5,Recording_number_193,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_65,Morph_2,Recording_number_770,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_3,Morph_5,NA,Body_part_16,Contact_recipient_2,Lateral_use_1,NA
Gesture_record_49,Morph_118,Recording_number_2636,Body_part_16,Contact_recipient_6,Lateral_use_1,Repetition_2
Gesture_record_73,Morph_91,Recording_number_2563,Body_part_16,NA,Lateral_use_1,NA
Gesture_record_30,Morph_119,Recording_number_3161,Body_part_12,NA,NA,NA
Gesture_record_5,Morph_115,Recording_number_2822,Body_part_10,Contact_recipient_2,NA,NA
